name,color,star,class,speed,power,attack,defense,health,skill,effects,passives,types,source,family_bonus,family,image,costume_id,dot_string,total_dot_damage,n_turns,dot_damage_per_turn,max_special_percent,min_special_percent,max_special_stat_percent,min_special_stat_percent
Archibald,green,5,Barbarian,Average,1168,1135,1213,2193,Suspicious Stew,"['Deals 300% damage to all enemies.', 'Damage bypasses target’s Minions.', 'All enemies get -40% defense against Nature for 4 turns.', 'Summnos a Sword Guard Mega Minion with 35% HP and 300% attack inherited from the caster.', 'The target hit by the Sword Guard Mega Minion receives 441 Bleed damage over 3 turns. This effect spreads to nearby enemies.']","['Resist Mana reduction: This character has an innate resistance against mana Reduction.', 'Guard Rally: Every 4 turns, removes all Wither effects from all allies.']","['Hit All', 'Bypass Minions', 'EDD', 'Sword Guard Mega Minion']",goblinvillage,"['Bonus for 1 / 2 / 3 Heroes:', 'At the start of the battle, summons a Recruit Guard Mega Minion with 20% / 25% / 30% HP and 100% / 120% / 140% attack inherited from this character.']",garrisonguard,https://i.imgur.com/zBBsCSR.jpg,0,441 Bleed damage over 3 turns.,441,3,147.0,300,35,-40,-40
Bertila,green,5,Fighter,Slow,784,718,774,1367,En Garde,"['Deals 370% damage to all enemies.', 'Lifts all cleansable status ailments that affect attack or defense from all allies and randomly distributes them on enemies.', 'Element Link summons a Nature Minion for all Nature allies with 6% HP and 10% attack inherited from the caster.']",0,"['Hit All', 'Lifts Attack Debuffs All', 'Lifts Defense Debuffs All']",hotm,"['Bonus for 1/2/3:', '+10%/+15%/+20% critical chance.', 'Bonus for 2+ Heroes:', 'Element Link affects all allies.']",2021,https://i.imgur.com/VlS3IND.jpg,0,,0,0,0.0,370,6,0,0
Gregorion,green,5,Ranger,Average,768,729,710,1351,Unwavering Focus,"['Deals 550% damage to the target.', 'All allies get +35% critical chance for 3 turns.', ""Element Link gives all Nature allies +5% attack and +5% defense for 6 turns. This effect can't be cleansed.""]",0,"['Hit 1', 'Critical Hit Buff']",hotm,"['Bonus for 1/2/3:', '+10%/+15%/+20% defense.', 'Bonus for 2+ Heroes:', 'Element Link affects all allies.']",2018,https://i.imgur.com/Vz5Hvbn.jpg,0,,0,0,0.0,550,550,35,5
Gregorion C,green,5,Rogue,Average,976,958,884,1922,Exquisite Alchemy,"['Deals 535% damage to the target.', 'All allies get +45% critical chance for 4 turns.', 'Element Link gives all Nature allies +5% attack and +5% defense for 6 turns. This effect can’t be dispelled.']","['Dispel on Special Skill: When this character casts their Special Skill, they dispel the newest status effect buff from all enemies.']","['Hit 1', 'Critical Hit Buff']",hotm,"['Bonus for 1/2/3:', '+10%/+15%/+20% defense.', 'Bonus for 2+ Heroes:', 'Element Link affects all allies.']",2018,https://i.imgur.com/ONemvil.jpg,1,,0,0,0.0,535,535,45,5
Experience Mimic Nature,green,5,Fighter,Average,1200,1236,1236,2121,Greedy Devour,"['Destroys all Minions from the target. This effect damages Mega Minions.', 'Deals 530% damage to the target.', 'If the target is defeated by the attack, the caster recovers +50% health and gains 33% mana.', 'The Mimic chest closes for 2 turns. (The Mimic is immune to damage and new status ailments while closed.)']","['Perfect Accuracy: This character’s Special Skill never misses its targets.', 'Mimic Loot: This Mimic gives a chance for extra loot when completing stages', ' * Common Ice Trainer Heroes', ' * Uncommon Ice Trainer Heroes', ' * Rare Ice Trainer Heroes', ' * Common Ice Heroes', ' * Uncommon Ice Heroes']","['Minion Destroyer 1', 'Hit 1', 'Mimic Chest']",secretsummon,"['Members of this family have a Mimic Loot passive.', ' * Mimic Loot gives a chance for extra loot rewards when completing a map or quest level.', ' * Chances for extra loot increase with energy cost of the level.', ' * Mimics need to be at max level and fully ascended for Mimic Loot to be active.', ' * Mimics have reduced leveling and ascension cost.']",mimic,https://imgur.com/5HAwmjg.jpg,0,,0,0,0.0,530,33,50,50
Xandrella,green,5,Sorcerer,Average,900,844,854,1724,Staff of Mana Control,"['Deals 450% damage to target and all Ice enemies.', 'Automatically does 438 damage to the target and all Ice enemies, when their mana is full and reduces their mana by 50% for 4 turns.', 'Alters the power of all Nature shields on the board. When an attacking Hero casts the special, the shields become enhanced and give +37% more mana. When a defending Hero casts the special, the shields become weakened and give -30% less mana.']","['Troop Mastery:', 'Passive Skill as attacking character: This hero’s Troops deal extra  elemental damage against weaker element.', ' - Dealt extra elemental damage: +100%', 'Passive Skill as defending character: This hero receives less elemental  damage from Troops of stronger element.', ' - Received elemental damage: -10%']","['Hit 1', 'Hit Blue', 'Board Alterer']",superelemental,"['One or more shields are enhanced to Power Gems each turn.', 'The amount is the same as <<Hero element>> heroes in the team. 5 Power Gems per element can be on the board at the same time.', 'The Power Gem deals 20/15/10 (5*/4*/3*) damage to a random enemy each turn until it is matched. When Power Gems are matched, they deal 10 damage to all enemies.']",superelemental,https://i.imgur.com/KaW9HIP.jpg,0,,0,0,0.0,450,50,37,-30
Telonius,green,5,Druid,Magic,890,885,865,1528,Poem of the Centaurs,"['Special Skill has a different effect when charged with 100%/200% mana:', '1x Mana Charge:', ' * All enemies take +50% increased damage from status ailments for 3 turns.', ' * All enemies receive 357 Poison damage over 3 turns.', '2x Mana Charge:', ' * Recovers 75% health for the caster and nearby allies.', ' * The caster and nearby allies are immune to damage from status ailments for 5 turns.']","['Damage on Special: When this character casts their Special Skill, they have a 50% chance to deal 100% damage to all enemies. If the Special Skill is fully charged, the chance is 100%.', 'Stack on Special: When this character casts their Special Skill, all enemies get -5% mana  generation stack. If the Special Skill is fully charged, all enemies get two stacks. An enemy can have up to 10 stacks.']","['Charge', 'Increased Damage from Ailments All', 'DoT all', 'Healer 3', 'Damage from Ailments Immunity 3']",magic,"['Bonus for 1/2/3 Unique Heroes:', '50% / 75% / 100% chance to cast +5 mana generation stack on a random ally when this hero casts their Special Skill.', 'Maximum stack size: 10']",magic,https://i.imgur.com/WMPKV4S.jpg,0,357 Poison damage over 3 turns.,357,3,119.0,75,75,50,50
Enigmo,green,5,Paladin,Average,853,824,819,1507,Absorbed Underlings,"['Recovers 25% health for all allies.', 'Deals 150% damage to all enemies.', 'All Minions memorized by the innate abilty are summoned to all allies.', 'All Fiends memorized by the innate abilty are summoned to all enemies.']",['Memorize Enemy Minions and Fiends: This character has innate ability to Memorize any Minion or Fiend summoned by enemies’ Special Skills. The latest Minion and Fiend that enemies summon will stay memorized until the Special Skill is cast.'],"['Healer All', 'Hit All', 'Memorized Minion Summoner All', 'Memorized Fiend Summoner All']",blackfriday,"['Bonus for 2 / 3 Heroes:', '* +1 / +2 memory slots for this character’s innate ability']",mystery,https://i.imgur.com/S6ta64j.jpg,0,,0,0,0.0,150,25,0,0
Iku-Turso,green,5,Druid,Fast,836,811,791,1474,Dreaded Waters,"['Deals 280% damage to the target and nearby enemies.', 'The target and nearby enemies receive 243 Water damage over 3 turns. Against Fire characters, this status effect becomes uncleansable and lasts 2 turns longer.', 'The caster steals 51% of any healing applied to the target and nearby enemies for 3 turns. Against Fire characters, this status effect becomes uncleansable and lasts 2 turns longer.']","['Power of Sisu: When this character starts a turn with low health for the first time during a battle, they recover 15% health and receive 15% mana.']","['Hit 3', 'Dot 3', 'Healing Steal']",kalevala,"['Bonus for 1/2/3 Unique Heroes:', 'Receive -10%/-25%/-40% less damage from the Special Skills of the stronger element.', 'The members of this family have additional perks in the Kalevala event.']",kalevala,https://i.imgur.com/wOeJMxg.jpg,0,243 Water damage over 3 turns.,243,3,81.0,280,51,0,0
Max,green,5,Druid,Slow,875,836,867,1540,Puppy Tales,"['Recovers 45% health for all allies.', 'Summons a Brown Puppy Minion for each ally with 35% HP and 55% attack inherited from the caster.', 'All allies reduce all received damage from the attacks and special skills of the stronger enemy by -80% for 5 turns.']","['Wrath of Pets: When a Fiend is summoned to any enemy, this character deals 85% damage to all enemies. This effect can activate only once per turn.', 'Friend of the Familiars: When a Minion is summoned to any ally, this character gains 5% health and 5% mana. This effect can activate only once per turn.']","['Heal All', 'Summoner']",pets,"['Bonus for 1/2/3 Heroes:', 'Fiends for this Hero absorb -2%/-3%/-4% less max health.', 'Fiends for this Hero inherit -2%/-3%/-4% less attack.', 'Minions for this Hero inherit +2%/+3%/+4% extra attack.', 'Minions for this Hero inherit +2%/+3%/+4% extra health.', 'The members of this family have additional perks in the Challenge Festival events.']",pets,https://i.imgur.com/V0qUVNH.jpg,0,,0,0,0.0,55,35,-80,-80
Ito,green,5,Ranger,Charge,1130,1184,1184,1854,Suppressing Ki,"['Special Skill has a different effect when charged with 100%/200%/300% mana:', 'x1 Mana Charge:', ' - Deals 430% damage to the target.', ' - Boosts all allies’ health by 25% of damage dealt.', ' - The target gets -35% mana generation for 2 turns. (Affects only mana generated from matching tiles or mana gained by the defense team at the end of their turn.)', 'x2 Mana Charge:', ' - Deals 440% damage to the target and nearby enemies.', ' - Boosts all allies’ health by 25% of damage dealt.', ' - The target and nearby enemies get -40% mana generation for 4 turns. (Affects only mana generated from matching tiles or mana gained by the defense team at the end of their turn.)', 'x3 Mana Charge:', ' - Deals 450% damage to all enemies.', ' - Boosts all allies’ health by 25% of damage dealt.', ' - All enemies get -45% mana generation for 6 turns. (Affects only mana generated from matching tiles or mana gained by the defense team at the end of their turn.)']",['Decreased Minion Health: Enemy Minions inherit -50% less health when summoned.'],"['Hit 1/3/5', 'Boosts Healt All', 'Mana generation Debuff']",ninja,"['Bonus for 1/2/3 Unique Heroes:', '5%/10%/15% chance to dodge normal attacks and Special Skills', '5%/10%/15% chance to counterattack with 60%/90%/120% of the damage received.']",ninja,https://i.imgur.com/TBhE7C4.jpg,0,,0,0,0.0,450,25,-35,-45
Dodgrom,green,5,Monk,Average,1163,1145,1184,2189,Looking for Love,"['The caster gets Taunt that prevents enemies from using Special Skills on the caster’s allies for 4 turns.', 'The caster counterattacks a random enemy with 80% of the damage received for 4 turns.', 'The caster reduces all received damage by -35% for 4 turns.']",['Resist Special Skill Blocking: This character has innate resistance against status ailments that block Special Skills.'],"['Taunt', 'Counterattack', 'Damage reducer']",love,"['Cupid Family supports other families and realms', 'Solo Heroes get +20% increase for any healing received. Team members are Solo Heroes if they have no family or realm members in the Team.', 'The members of this family have additional perks in the Season of Love event.']",cupid,https://i.imgur.com/7l2ITkQ.jpg,0,,0,0,0.0,80,80,-35,-35
Alberich,green,5,Druid,Slow,765,725,741,1277,Midsummer's Dream,"['Each fallen ally has a 33% chance to get revived with 23% HP.', 'All allies regenerate 712 HP over 4 turns.', 'All allies regenerate a moderate amount of mana over 4 turns.', ""Element Link gives all Nature allies +15% attack and +15 defense for 6 turns. This effect can't be dispelled.""]",0,"['Reviver', 'HoT', 'MoT']",hotm,"['Bonus for 1/2/3:', '+5%/+10%/+15% mana generation.', 'Bonus for 2+ Heroes:', 'Element Link affects all allies.']",2017,https://i.imgur.com/0IebpZg.jpg,0,,0,0,0.0,33,23,15,15
Alberich C,green,5,Cleric,Slow,970,911,946,1871,Midsummer's Reverie,"['Each fallen ally has a 38% chance to get revived with 28% HP.', 'All allies regenerate 648 HP over 4 turns.', 'All allies ge +38% mana generation for 4 turns.', ""Element Link gives all Nature allies +15% attack and +15 defense for 6 turns. This effect can't be dispelled.""]","['Cleanse on Special: When this character casts their Special Skill, they cleanse the newest status ailment from all allies.']","['Reviver', 'HoT', 'MoT']",hotm,"['Bonus for 1/2/3:', '+5%/+10%/+15% mana generation.', 'Bonus for 2+ Heroes:', 'Element Link affects all allies.']",2017,https://i.imgur.com/qgThGvZ.jpg,1,,0,0,0.0,38,28,38,15
Grendel,green,5,Monk,Fast,1183,1213,1194,2142,Gruesome Charge,"['The target and nearby enemies get -40% defense against Nature for 3 turns.', 'Deals 320% damage to the target and nearby enemies.', 'The target and nearby enemies receive 591 Bleed damage over 3 turns.', 'The caster regenerates 810 HP over 3 turns.']","['Perfect Accuracy: This character’s Special Skill never mises its target.', 'Empowered Resist Mana Reductions: This character has innate resistance against mana reduction. They also gain 600 boosted health and 10% mana each time they resist.', 'Stacking Attack On Damage Received: When this character receives damage from Special Skills, they gain +30% attack Stack (Max: 10). One Stack can be gained per turn.']","['EDD 3', 'Hit 3', 'DoT 3', 'Self HoT']",beowulf,"['Bonus for 1 / 2 Heroes:', ""* 75% / 100% chance to cleanse a random cleansable status ailment from all allies when this character receives damage from an enemy's Special Skill. This effect can activate only once per turn."", 'The members of this family have additional perks in the Beowulf’s Challenge event.']",beowulf,https://i.imgur.com/ijEHGWi.jpg,0,591 Bleed damage over 3 turns.,591,3,197.0,320,320,-40,-40
